Utility_Name,Fuel_Type,Lat,Lon,Stack_x,Stack_y,percentOutput_plant,percentOutput_utility
Greenville Steam,woodandbyproducts,-69.61,45.4542,-117.196,17,0.002801,0.002801
Pine Tree Landfill Gas to Energy,landfillgas,-68.8617,44.7686,-117.184,17,0.000473,0.000473
Lincoln Paper & Tissue,woodandbyproducts,-68.5106,45.3669,-117.172,17,0.001576,0.001576
Brookfield Black Bear Hydro; LLC,hydro,-68.5453,45.6072,-117.16,17,0.000683,0.007283
Brookfield Black Bear Hydro; LLC,hydro,-68.6647,44.8803,-117.16,17,0.000473,0.007283
Brookfield Black Bear Hydro; LLC,hydro,-68.645,44.9421,-117.16,17,0.001366,0.007283
Brookfield Black Bear Hydro; LLC,hydro,-68.6833,44.9094,-117.16,17,0.000368,0.007283
Brookfield Black Bear Hydro; LLC,hydro,-68.6639,44.8844,-117.16,17,0.000683,0.007283
Brookfield Black Bear Hydro; LLC,hydro,-68.6838,44.9127,-117.16,17,0.00042,0.007283
Brookfield Black Bear Hydro; LLC,hydro,-68.6483,45.2497,-117.16,17,0.001663,0.007283
Brookfield Black Bear Hydro; LLC,hydro,-68.4306,44.5442,-117.16,17,0.001628,0.007283
East Millinocket Mill,woodandbyproducts,-68.5756,45.6219,-117.148,17,0.009997,0.009997
Red Shield Envir Old Town Facility,woodandbyproducts,-68.6355,44.9181,-117.136,17,0.003764,0.003764
Penobscot Energy Recovery,msw,-68.8258,44.7383,-117.124,17,0.003712,0.003712
Brassua Hydroelectric LP,hydro,-69.8122,45.6603,-117.112,17,0.00063,0.00063
Indeck West Enfield Energy Center,woodandbyproducts,-68.6279,45.2537,-117.1,17,0.003571,0.003571
Indeck Jonesboro Energy Center,woodandbyproducts,-67.5477,44.6781,-117.088,17,0.003536,0.003536
Domtar - Woodland Mill,co_firing_biomass,-67.4012,45.1554,-117.076,17,0.011152,0.011152
ReEnergy Ashland,woodandbyproducts,-68.4361,46.6334,-117.064,17,0.005952,0.005952
Algonquin Northern Maine,hydro,-68.3255,46.5565,-117.052,17,0.000245,0.000245
ReEnergy Fort Fairfield,woodandbyproducts,-67.8485,46.7729,-117.04,17,0.005602,0.005602
Twin Rivers Paper Co LLC,other,-68.3309,47.3581,-117.028,17,0.003852,0.003852
Fox Island Wind LLC,wind,-68.8658,44.0942,-117.016,17,0.000788,0.000788
Messalonskee Stream Hydro LLC,hydro,-69.6522,44.5344,-117.004,17,0.000315,0.001085
Messalonskee Stream Hydro LLC,hydro,-69.7104,44.5485,-117.004,17,0.00049,0.001085
Messalonskee Stream Hydro LLC,hydro,-69.6818,44.5699,-117.004,17,0.00028,0.001085
Merimil Ltd Partnership,hydro,-69.6292,44.5467,-116.992,17,0.00112,0.00112
Hydro Kennebec LLC,hydro,-69.6192,44.563,-116.98,17,0.002696,0.002696
Essex Hydro Associates LLC,hydro,-69.5545,44.5802,-116.968,17,0.0007,0.0007
Helix Maine Wind Development; LLC,wind,-70.5258,45.3853,-116.956,17,0.023109,0.023109
Beaver Ridge Wind LLC,wind,-69.35,44.4967,-116.944,17,0.000788,0.000788
IGS ORIX Solar I; LLC,solar,-69.838,44.804,-116.932,17,0.000718,0.002959
IGS ORIX Solar I; LLC,solar,-74.225,40.595,-116.932,17,0.000875,0.002959
IGS ORIX Solar I; LLC,solar,-76.548,39.267,-116.932,17,0.000245,0.002959
IGS ORIX Solar I; LLC,solar,-83.3,30.9,-116.932,17,0.00021,0.002959
IGS ORIX Solar I; LLC,solar,-83.8,31.3,-116.932,17,0.00028,0.002959
IGS ORIX Solar I; LLC,solar,-99.734,40.757,-116.932,17,0.00063,0.002959
Waste Management Crossroads LFGTE,landfillgas,-69.8319,44.7014,-116.92,17,0.00056,0.00056
NRG Solar Mule; LLC,solar,-69.6714,44.5577,-116.908,17,0.000263,0.000263
KEI (Maine) Power Management (II) LLC,hydro,-69.412,44.7214,-116.896,17,0.000193,0.000368
KEI (Maine) Power Management (II) LLC,hydro,-68.4649,45.1868,-116.896,17,0.000175,0.000368
Somerset Plant,woodandbyproducts,-69.6474,44.7035,-116.884,17,0.020133,0.020133
ReEnergy Stratton LLC,woodandbyproducts,-70.4256,45.1406,-116.872,17,0.007878,0.007878
Geneva Wood Fuels Inc,woodandbyproducts,-70.2186,44.8061,-116.86,17,0.000158,0.000158
Ryegate Power Station,woodandbyproducts,-72.0572,44.2131,-116.848,17,0.003501,0.003501
SunGen Sharon 1 LLC,solar,-72.49,43.79,-116.836,17,0.000315,0.000315
Elizabeth Mines Solar 1; LLC,solar,-72.3311,43.8236,-116.824,17,0.000875,0.000875
Boltonville Hydro Associates,hydro,-72.0994,44.1706,-116.812,17,0.000193,0.000193
Chester Power Partners LLC,solar,-72.5976,43.2809,-116.8,17,0.000385,0.000385
Coolidge Solar I; LLC,solar,-72.6653,43.4248,-116.788,17,0.003431,0.003431
Spencer TGC Westminster; LLC,solar,-72.4554,43.0864,-116.776,17,0.000315,0.000315
Ecos Energy LLC,solar,-73.2142,42.9133,-116.764,17,0.000385,0.004622
Ecos Energy LLC,solar,-73.192,43.833,-116.764,17,0.00035,0.004622
Ecos Energy LLC,solar,-72.162,41.656,-116.764,17,0.000175,0.004622
Ecos Energy LLC,solar,-72.161,41.657,-116.764,17,0.000175,0.004622
Ecos Energy LLC,solar,-72.161,41.655,-116.764,17,0.000175,0.004622
Ecos Energy LLC,solar,-72.16,41.656,-116.764,17,0.000175,0.004622
Ecos Energy LLC,solar,-72.159,41.656,-116.764,17,0.000175,0.004622
Ecos Energy LLC,solar,-71.904,41.583,-116.764,17,0.000175,0.004622
Ecos Energy LLC,solar,-71.902,41.583,-116.764,17,0.000175,0.004622
Ecos Energy LLC,solar,-71.905,41.679,-116.764,17,0.000175,0.004622
Ecos Energy LLC,solar,-87.1555,41.5611,-116.764,17,0.000263,0.004622
Ecos Energy LLC,solar,-87.2603,41.4628,-116.764,17,0.000263,0.004622
Ecos Energy LLC,solar,-85.6875,41.6972,-116.764,17,0.000263,0.004622
Ecos Energy LLC,solar,-95.7672,43.9803,-116.764,17,0.000298,0.004622
Ecos Energy LLC,solar,-120.6829,35.558,-116.764,17,0.000263,0.004622
Ecos Energy LLC,solar,-117.9955,36.2647,-116.764,17,0.0007,0.004622
Ecos Energy LLC,solar,-121.1412,38.1214,-116.764,17,0.000175,0.004622
Ecos Energy LLC,solar,-121.1489,38.1364,-116.764,17,0.000263,0.004622
WE 90 Technology Drive LLC,solar,-72.5658,42.8761,-116.752,17,0.00035,0.00035
Blue Heron Hydro LLC,hydro,-72.7761,43.1269,-116.74,17,0.00042,0.00042
J C McNeil,woodandbyproducts,-73.2081,44.4917,-116.728,17,0.009104,0.009104
Claire Solar Partners LLC,solar,-73.1564,44.4261,-116.716,17,0.000385,0.000385
158th Fighter Wing,solar,-73.1534,44.4777,-116.704,17,0.000228,0.000228
Chittenden County Solar Partners LLC,solar,-73.1453,44.4361,-116.692,17,0.000385,0.000385
City of Burlington Electric - (VT),hydro,-73.1875,44.49,-116.68,17,0.001313,0.001313
Charlotte Solar LLC,solar,-73.1976,44.322,-116.668,17,0.00035,0.00035
ERWR Whitcomb Farm Solar LLC,solar,-73.1369,44.4856,-116.656,17,0.000385,0.000385
Cross Pollination Inc,solar,-73.2039,44.1394,-116.644,17,0.000333,0.000333
St. Albans Solar Partners; LLC,solar,-73.0886,44.7878,-116.632,17,0.00035,0.00035
Limerick Road Solar; LLC,solar,-73.2471,44.3689,-116.62,17,0.000385,0.000385
Sheldon Vermont Hydro Co.; Inc.,hydro,-72.9736,44.9108,-116.608,17,0.004202,0.004202
Enel Green Power NA; Inc.,solar,-72.9794,44.9106,-116.596,17,0.000403,0.252557
Enel Green Power NA; Inc.,solar,-93.3106,44.2749,-116.596,17,0.000963,0.252557
Enel Green Power NA; Inc.,solar,-92.8249,44.7593,-116.596,17,0.000788,0.252557
Enel Green Power NA; Inc.,solar,-92.902,45.4525,-116.596,17,0.001138,0.252557
Enel Green Power NA; Inc.,solar,-93.8121,45.1959,-116.596,17,0.001313,0.252557
Enel Green Power NA; Inc.,solar,-92.6937,45.4013,-116.596,17,0.000613,0.252557
Enel Green Power NA; Inc.,solar,-94.1069,45.247,-116.596,17,0.00105,0.252557
Enel Green Power NA; Inc.,solar,-93.9228,45.0556,-116.596,17,0.000613,0.252557
Enel Green Power NA; Inc.,solar,-93.9013,44.7899,-116.596,17,0.001488,0.252557
Enel Green Power NA; Inc.,solar,-92.8816,44.026,-116.596,17,0.001138,0.252557
Enel Green Power NA; Inc.,solar,-93.531,44.0924,-116.596,17,0.001751,0.252557
Enel Green Power NA; Inc.,solar,-92.6636,44.2066,-116.596,17,0.0007,0.252557
Enel Green Power NA; Inc.,solar,-93.9166,44.1545,-116.596,17,0.000963,0.252557
Enel Green Power NA; Inc.,solar,-93.9032,44.3204,-116.596,17,0.000788,0.252557
Enel Green Power NA; Inc.,wind,-96.3216,43.8282,-116.596,17,0.035014,0.252557
Enel Green Power NA; Inc.,solar,-94.7697,45.1409,-116.596,17,0.0007,0.252557
Enel Green Power NA; Inc.,solar,-94.5993,45.6413,-116.596,17,0.001751,0.252557
Enel Green Power NA; Inc.,solar,-94.7212,45.3929,-116.596,17,0.001751,0.252557
Enel Green Power NA; Inc.,wind,-102.933,48.533,-116.596,17,0.026261,0.252557
Enel Green Power NA; Inc.,wind,-95.2,40.4,-116.596,17,0.052521,0.252557
Enel Green Power NA; Inc.,wind,-97.9572,34.8278,-116.596,17,0.018908,0.252557
Enel Green Power NA; Inc.,wind,-97.2697,34.4461,-116.596,17,0.026261,0.252557
Enel Green Power NA; Inc.,wind,-98.9072,35.1947,-116.596,17,0.012955,0.252557
Enel Green Power NA; Inc.,wind,-101.5656,36.5414,-116.596,17,0.035014,0.252557
Enel Green Power NA; Inc.,wind,-96.7003,36.7069,-116.596,17,0.026331,0.252557
Enel Green Power NA; Inc.,hydro,-116.3158,45.2178,-116.596,17,0.000403,0.252557
Enel Green Power NA; Inc.,hydro,-120.7785,38.7834,-116.596,17,0.000525,0.252557
Enel Green Power NA; Inc.,hydro,-121.9564,40.8468,-116.596,17,0.000455,0.252557
Village of Swanton - (VT),hydro,-73.0511,44.9336,-116.584,17,0.001698,0.001698
Town of Stowe- (VT),solar,-72.7709,44.4623,-116.572,17,0.000175,0.000175
Washington Electric Coop - (VT),hydro,-72.5753,44.3097,-116.56,17,0.000123,0.000123
Village of Morrisville - (VT),hydro,-72.5309,44.6253,-116.548,17,0.000245,0.0007
Village of Morrisville - (VT),hydro,-72.6119,44.5776,-116.548,17,0.000193,0.0007
Village of Morrisville - (VT),hydro,-72.6024,44.5618,-116.548,17,0.000263,0.0007
Ampersand Moretown Hydro LLC,hydro,-72.7103,44.2859,-116.536,17,0.000053,0.000053
Moretown,landfillgas,-72.7114,44.3122,-116.524,17,0.00056,0.00056
NextSun Energy; LLC,solar,-72.9756,43.6264,-116.512,17,0.000263,0.000263
Middlebury College,woodandbyproducts,-73.1769,44.0075,-116.5,17,0.00014,0.00014
Clarendon Solar Farm; LLC,solar,-72.9558,43.5397,-116.488,17,0.00035,0.00035
Standard Solar,solar,-72.9827,43.4769,-116.476,17,0.000385,0.010189
Standard Solar,solar,-73.8485,42.8226,-116.476,17,0.000875,0.010189
Standard Solar,solar,-75.6181,43.9555,-116.476,17,0.000875,0.010189
Standard Solar,solar,-76.5731,40.4276,-116.476,17,0.000525,0.010189
Standard Solar,solar,-77.3179,39.149,-116.476,17,0.000175,0.010189
Standard Solar,solar,-76.498,39.1373,-116.476,17,0.000175,0.010189
Standard Solar,solar,-76.1347,38.5831,-116.476,17,0.00035,0.010189
Standard Solar,solar,-92.9223,45.347,-116.476,17,0.000175,0.010189
Standard Solar,solar,-92.872,45.468,-116.476,17,0.000175,0.010189
Standard Solar,solar,-93.608,44.628,-116.476,17,0.000175,0.010189
Standard Solar,solar,-93.395,44.529,-116.476,17,0.000175,0.010189
Standard Solar,solar,-93.348,44.529,-116.476,17,0.000175,0.010189
Standard Solar,solar,-93.888,44.839,-116.476,17,0.000175,0.010189
Standard Solar,solar,-93.788,44.72,-116.476,17,0.000175,0.010189
Standard Solar,solar,-93.497,44.652,-116.476,17,0.000175,0.010189
Standard Solar,solar,-93.791,45.259,-116.476,17,0.000875,0.010189
Standard Solar,solar,-93.846,44.848,-116.476,17,0.000175,0.010189
Standard Solar,solar,-93.785,44.818,-116.476,17,0.000175,0.010189
Standard Solar,solar,-92.6707,44.2387,-116.476,17,0.000175,0.010189
Standard Solar,solar,-94.058,44.094,-116.476,17,0.000175,0.010189
Standard Solar,solar,-94.048,44.093,-116.476,17,0.000175,0.010189
Standard Solar,solar,-94.7395,45.1393,-116.476,17,0.000175,0.010189
Standard Solar,solar,-94.1304,45.5208,-116.476,17,0.000175,0.010189
Standard Solar,solar,-94.1098,45.5157,-116.476,17,0.000175,0.010189
Standard Solar,solar,-94.749,45.6716,-116.476,17,0.000175,0.010189
Standard Solar,solar,-104.5905,39.7668,-116.476,17,0.000263,0.010189
Standard Solar,solar,-104.5859,39.7776,-116.476,17,0.000263,0.010189
Standard Solar,solar,-104.5834,39.7849,-116.476,17,0.000263,0.010189
Standard Solar,solar,-103.6191,40.2809,-116.476,17,0.000263,0.010189
Standard Solar,solar,-108.6439,39.1088,-116.476,17,0.000263,0.010189
Standard Solar,solar,-108.4197,39.0448,-116.476,17,0.000263,0.010189
Standard Solar,solar,-108.7788,35.5224,-116.476,17,0.001401,0.010189
Barton Solar; LLC,solar,-72.184,44.7254,-116.464,17,0.000333,0.000333
Village of Lyndonville - (VT),hydro,-71.9989,44.5002,-116.452,17,0.000333,0.000333
Great Bay Hydro Corp,hydro,-72.18,44.9376,-116.44,17,0.0007,0.0007
Barton Village; Inc,hydro,-72.0554,44.8874,-116.428,17,0.000228,0.000228
Ampersand Gilman Hydro LP,hydro,-71.7228,44.4122,-116.416,17,0.000753,0.000753
Covanta Bristol Energy,msw,-72.9153,41.6492,-116.404,17,0.002311,0.002311
DG Northeast 1; LLC,solar,-73.335,42.01,-116.392,17,0.000438,0.000438
Wind Colebrook South,wind,-73.1408,41.9611,-116.38,17,0.000175,0.000175
FirstLight Power Resources Services LLC,hydro,-73.3693,41.9573,-116.368,17,0.001733,0.016177
FirstLight Power Resources Services LLC,hydro,-72.1221,41.6651,-116.368,17,0.000298,0.016177
FirstLight Power Resources Services LLC,hydro,-72.0458,41.5725,-116.368,17,0.00035,0.016177
FirstLight Power Resources Services LLC,hydro,-73.1714,41.3833,-116.368,17,0.00506,0.016177
FirstLight Power Resources Services LLC,hydro,-73.2953,41.4484,-116.368,17,0.007265,0.016177
FirstLight Power Resources Services LLC,hydro,-73.492,41.659,-116.368,17,0.001471,0.016177
EnterSolar,solar,-72.7409,41.6423,-116.356,17,0.000175,0.004254
EnterSolar,solar,-72.574,41.8658,-116.356,17,0.00021,0.004254
EnterSolar,solar,-72.5074,41.8215,-116.356,17,0.000175,0.004254
EnterSolar,solar,-74.303,40.8593,-116.356,17,0.000263,0.004254
EnterSolar,solar,-74.1752,40.6657,-116.356,17,0.00056,0.004254
EnterSolar,solar,-75.1969,39.8173,-116.356,17,0.000648,0.004254
EnterSolar,solar,-74.4847,40.3136,-116.356,17,0.000333,0.004254
EnterSolar,solar,-74.6578,40.1523,-116.356,17,0.000333,0.004254
EnterSolar,solar,-74.483,40.5503,-116.356,17,0.000245,0.004254
EnterSolar,solar,-74.2366,40.5426,-116.356,17,0.000298,0.004254
EnterSolar,solar,-73.9469,41.2662,-116.356,17,0.000315,0.004254
EnterSolar,solar,-122.1507,37.712,-116.356,17,0.00035,0.004254
EnterSolar,solar,-121.2489,37.8948,-116.356,17,0.000175,0.004254
EnterSolar,solar,-121.5089,37.7348,-116.356,17,0.000175,0.004254
LSE Canis Minor LLC,solar,-72.9859,41.893,-116.344,17,0.000175,0.000175
DWW Solar ll LLC,solar,-72.475,41.5416,-116.332,17,0.00646,0.00646
Dominion Renewable Energy,solar,-72.4458,41.955,-116.32,17,0.000875,0.296395
Dominion Renewable Energy,solar,-78.1382,39.0649,-116.32,17,0.001751,0.296395
Dominion Renewable Energy,solar,-76.8569,37.4715,-116.32,17,0.003501,0.296395
Dominion Renewable Energy,solar,-78.3792,37.5029,-116.32,17,0.003466,0.296395
Dominion Renewable Energy,solar,-77.9446,37.5262,-116.32,17,0.003501,0.296395
Dominion Renewable Energy,solar,-76.4673,37.5725,-116.32,17,0.002626,0.296395
Dominion Renewable Energy,solar,-75.9141,37.3694,-116.32,17,0.003501,0.296395
Dominion Renewable Energy,solar,-75.5696,37.9439,-116.32,17,0.014006,0.296395
Dominion Renewable Energy,solar,-77.166,36.614,-116.32,17,0.017507,0.296395
Dominion Renewable Energy,solar,-76.9022,37.1389,-116.32,17,0.02493,0.296395
Dominion Renewable Energy,solar,-77.4178,36.9405,-116.32,17,0.003501,0.296395
Dominion Renewable Energy,solar,-79.5044,35.7214,-116.32,17,0.000875,0.296395
Dominion Renewable Energy,solar,-76.7638,35.5968,-116.32,17,0.014111,0.296395
Dominion Renewable Energy,solar,-77.4812,36.481,-116.32,17,0.013113,0.296395
Dominion Renewable Energy,solar,-79.9439,34.8383,-116.32,17,0.017507,0.296395
Dominion Renewable Energy,solar,-82.5917,32.9808,-116.32,17,0.001348,0.296395
Dominion Renewable Energy,solar,-83.3789,32.638,-116.32,17,0.003501,0.296395
Dominion Renewable Energy,solar,-88.5867,35.1319,-116.32,17,0.002766,0.296395
Dominion Renewable Energy,solar,-88.5553,35.1497,-116.32,17,0.002766,0.296395
Dominion Renewable Energy,solar,-86.2597,39.6594,-116.32,17,0.001506,0.296395
Dominion Renewable Energy,solar,-85.9856,39.6628,-116.32,17,0.001751,0.296395
Dominion Renewable Energy,solar,-85.9856,39.6628,-116.32,17,0.001751,0.296395
Dominion Renewable Energy,solar,-113.0339,38.5242,-116.32,17,0.014006,0.296395
Dominion Renewable Energy,solar,-112.3633,38.9605,-116.32,17,0.008754,0.296395
